Entity,Code,Date,"Daily new confirmed cases of COVID-19 (rolling 3-day average, right-aligned)",Notes
China,CHN,"May 18, 2020",8.33333,
China,CHN,"May 19, 2020",8.33333,
China,CHN,"May 20, 2020",7,
China,CHN,"May 21, 2020",4.33333,
China,CHN,"May 22, 2020",5.33333,
China,CHN,"May 23, 2020",5.33333,
China,CHN,"May 24, 2020",5.66667,
China,CHN,"May 25, 2020",5.33333,
China,CHN,"May 26, 2020",7,
China,CHN,"May 27, 2020",6.33333,
China,CHN,"May 28, 2020",3.66667,
China,CHN,"May 29, 2020",1.33333,
China,CHN,"May 30, 2020",6.66667,
China,CHN,"May 31, 2020",7.33333,
China,CHN,"Jun 1, 2020",13.66667,
China,CHN,"Jun 2, 2020",10.33333,
China,CHN,"Jun 3, 2020",10.33333,
China,CHN,"Jun 4, 2020",4.33333,
China,CHN,"Jun 5, 2020",5.66667,
China,CHN,"Jun 6, 2020",6,
China,CHN,"Jun 7, 2020",8.66667,
China,CHN,"Jun 8, 2020",6.66667,
China,CHN,"Jun 9, 2020",5.66667,
China,CHN,"Jun 10, 2020",4,
China,CHN,"Jun 11, 2020",6,
China,CHN,"Jun 12, 2020",7.33333,
China,CHN,"Jun 13, 2020",10,
China,CHN,"Jun 14, 2020",26.33333,
China,CHN,"Jun 15, 2020",39.66667,
China,CHN,"Jun 16, 2020",50,
China,CHN,"Jun 17, 2020",44.66667,
China,CHN,"Jun 18, 2020",41,
China,CHN,"Jun 19, 2020",38.66667,
China,CHN,"Jun 20, 2020",34,
China,CHN,"Jun 21, 2020",31.66667,
China,CHN,"Jun 22, 2020",26,
China,CHN,"Jun 23, 2020",33.33333,
China,CHN,"Jun 24, 2020",33.33333,
China,CHN,"Jun 25, 2020",33.66667,
China,CHN,"Jun 26, 2020",25.66667,
China,CHN,"Jun 27, 2020",24,
China,CHN,"Jun 28, 2020",23.33333,
China,CHN,"Jun 29, 2020",18.66667,
China,CHN,"Jun 30, 2020",18.33333,
China,CHN,"Jul 1, 2020",14,
China,CHN,"Jul 2, 2020",19.66667,
China,CHN,"Jul 3, 2020",16.66667,
China,CHN,"Jul 4, 2020",18,
China,CHN,"Jul 5, 2020",13.66667,
China,CHN,"Jul 6, 2020",13.66667,
China,CHN,"Jul 7, 2020",19,
Colombia,COL,"Mar 7, 2020",1,
Colombia,COL,"Mar 8, 2020",1,
Colombia,COL,"Mar 9, 2020",1,
Colombia,COL,"Mar 10, 2020",2,
Colombia,COL,"Mar 11, 2020",2,
Colombia,COL,"Mar 12, 2020",4,
Colombia,COL,"Mar 13, 2020",6,
Colombia,COL,"Mar 14, 2020",6.5,
Colombia,COL,"Mar 15, 2020",12.5,
Colombia,COL,"Mar 16, 2020",12,
Colombia,COL,"Mar 17, 2020",13.66667,
Colombia,COL,"Mar 18, 2020",10.33333,
Colombia,COL,"Mar 19, 2020",19,
Colombia,COL,"Mar 20, 2020",23.66667,
Colombia,COL,"Mar 21, 2020",31,
Colombia,COL,"Mar 22, 2020",36,
Colombia,COL,"Mar 23, 2020",35.66667,
Colombia,COL,"Mar 24, 2020",49.33333,
Colombia,COL,"Mar 25, 2020",56,
Colombia,COL,"Mar 26, 2020",78.33333,
Colombia,COL,"Mar 27, 2020",61.66667,
Colombia,COL,"Mar 28, 2020",53.66667,
Colombia,COL,"Mar 29, 2020",46,
Colombia,COL,"Mar 30, 2020",70.33333,
Colombia,COL,"Mar 31, 2020",86.33333,
Colombia,COL,"Apr 1, 2020",99.33333,
Colombia,COL,"Apr 2, 2020",121,
Colombia,COL,"Apr 3, 2020",121,
Colombia,COL,"Apr 4, 2020",120.33333,
Colombia,COL,"Apr 5, 2020",113.66667,
Colombia,COL,"Apr 6, 2020",108,
Colombia,COL,"Apr 7, 2020",104,
Colombia,COL,"Apr 8, 2020",124.66667,
Colombia,COL,"Apr 9, 2020",189.66667,
Colombia,COL,"Apr 10, 2020",214.66667,
Colombia,COL,"Apr 11, 2020",231,
Colombia,COL,"Apr 12, 2020",218.33333,
Colombia,COL,"Apr 13, 2020",184.33333,
Colombia,COL,"Apr 14, 2020",126.33333,
Colombia,COL,"Apr 15, 2020",90,
Colombia,COL,"Apr 16, 2020",109.66667,
Colombia,COL,"Apr 17, 2020",127,
Colombia,COL,"Apr 18, 2020",153.33333,
Colombia,COL,"Apr 19, 2020",172,
Colombia,COL,"Apr 20, 2020",186.33333,
Colombia,COL,"Apr 21, 2020",179.33333,
Colombia,COL,"Apr 22, 2020",176,
Colombia,COL,"Apr 23, 2020",188,
Colombia,COL,"Apr 24, 2020",194.66667,
Colombia,COL,"Apr 25, 2020",244,
Colombia,COL,"Apr 26, 2020",262,
Colombia,COL,"Apr 27, 2020",272.66667,
Colombia,COL,"Apr 28, 2020",238.66667,
Colombia,COL,"Apr 29, 2020",269,
Colombia,COL,"Apr 30, 2020",277.33333,
Colombia,COL,"May 1, 2020",303.33333,
Colombia,COL,"May 2, 2020",352.33333,
Colombia,COL,"May 3, 2020",358,
Colombia,COL,"May 4, 2020",387,
Colombia,COL,"May 5, 2020",322.33333,
Colombia,COL,"May 6, 2020",442.66667,
Colombia,COL,"May 7, 2020",430.33333,
Colombia,COL,"May 8, 2020",494.33333,
Colombia,COL,"May 9, 2020",479.33333,
Colombia,COL,"May 10, 2020",512,
Colombia,COL,"May 11, 2020",535.66667,
Colombia,COL,"May 12, 2020",520.66667,
Colombia,COL,"May 13, 2020",592.33333,
Colombia,COL,"May 14, 2020",622.33333,
Colombia,COL,"May 15, 2020",665.66667,
Colombia,COL,"May 16, 2020",648,
Colombia,COL,"May 17, 2020",669.66667,
Colombia,COL,"May 18, 2020",654.66667,
Colombia,COL,"May 19, 2020",693,
Colombia,COL,"May 20, 2020",665.33333,
Colombia,COL,"May 21, 2020",704.33333,
Colombia,COL,"May 22, 2020",678.33333,
Colombia,COL,"May 23, 2020",732,
Colombia,COL,"May 24, 2020",830,
Colombia,COL,"May 25, 2020",948.33333,
Colombia,COL,"May 26, 2020",950,
Colombia,COL,"May 27, 2020",942,
Colombia,COL,"May 28, 2020",976.33333,
Colombia,COL,"May 29, 2020",1128.33333,
Colombia,COL,"May 30, 2020",1228.33333,
Colombia,COL,"May 31, 2020",1377.33333,
Colombia,COL,"Jun 1, 2020",1339,
Colombia,COL,"Jun 2, 2020",1268.33333,
Colombia,COL,"Jun 3, 2020",1199,
Colombia,COL,"Jun 4, 2020",1323.66667,
Colombia,COL,"Jun 5, 2020",1542.33333,
Colombia,COL,"Jun 6, 2020",1600.66667,
Colombia,COL,"Jun 7, 2020",1557.66667,
Colombia,COL,"Jun 8, 2020",1372,
Colombia,COL,"Jun 9, 2020",1361.33333,
Colombia,COL,"Jun 10, 2020",1350.33333,
Colombia,COL,"Jun 11, 2020",1482,
Colombia,COL,"Jun 12, 2020",987.66667,
Colombia,COL,"Jun 13, 2020",1593.33333,
Colombia,COL,"Jun 14, 2020",1688,
Colombia,COL,"Jun 15, 2020",2419,
Colombia,COL,"Jun 16, 2020",2068.33333,
Colombia,COL,"Jun 17, 2020",2061.66667,
Colombia,COL,"Jun 18, 2020",2035.66667,
Colombia,COL,"Jun 19, 2020",2384.66667,
Colombia,COL,"Jun 20, 2020",2781.66667,
Colombia,COL,"Jun 21, 2020",2862.33333,
Colombia,COL,"Jun 22, 2020",2811.66667,
Colombia,COL,"Jun 23, 2020",2635.66667,
Colombia,COL,"Jun 24, 2020",2646.33333,
Colombia,COL,"Jun 25, 2020",2820.33333,
Colombia,COL,"Jun 26, 2020",3138.66667,
Colombia,COL,"Jun 27, 2020",3623.33333,
Colombia,COL,"Jun 28, 2020",3826,
Colombia,COL,"Jun 29, 2020",3723.33333,
Colombia,COL,"Jun 30, 2020",3533.66667,
Colombia,COL,"Jul 1, 2020",3085,
Colombia,COL,"Jul 2, 2020",3413.33333,
Colombia,COL,"Jul 3, 2020",3689,
Colombia,COL,"Jul 4, 2020",3886.33333,
Colombia,COL,"Jul 5, 2020",3793.33333,
Colombia,COL,"Jul 6, 2020",3666.66667,
Colombia,COL,"Jul 7, 2020",3592,
Comoros,COM,"May 2, 2020",1,
Comoros,COM,"May 3, 2020",0.5,
Comoros,COM,"May 4, 2020",1,
Comoros,COM,"May 5, 2020",1,
Comoros,COM,"May 6, 2020",1,
Comoros,COM,"May 7, 2020",1.66667,
Comoros,COM,"May 8, 2020",1.33333,
Comoros,COM,"May 9, 2020",1.33333,
Comoros,COM,"May 10, 2020",1,
Comoros,COM,"May 11, 2020",1,
Comoros,COM,"May 12, 2020",1,
Comoros,COM,"May 13, 2020",0,
Comoros,COM,"May 14, 2020",0,
Comoros,COM,"May 15, 2020",0,
Comoros,COM,"May 16, 2020",0,
Comoros,COM,"May 17, 2020",0,
Comoros,COM,"May 18, 2020",0,
Comoros,COM,"May 19, 2020",0,
Comoros,COM,"May 20, 2020",7.66667,
Comoros,COM,"May 21, 2020",7.66667,
Comoros,COM,"May 22, 2020",7.66667,
Comoros,COM,"May 23, 2020",14.66667,
Comoros,COM,"May 24, 2020",14.66667,
Comoros,COM,"May 25, 2020",17.66667,
Comoros,COM,"May 26, 2020",3,
Comoros,COM,"May 27, 2020",3,
Comoros,COM,"May 28, 2020",0,
Comoros,COM,"May 29, 2020",0,
Comoros,COM,"May 30, 2020",0,
Comoros,COM,"May 31, 2020",6.33333,
Comoros,COM,"Jun 1, 2020",6.33333,
Comoros,COM,"Jun 2, 2020",6.33333,
Comoros,COM,"Jun 3, 2020",8.66667,
Comoros,COM,"Jun 4, 2020",8.66667,
Comoros,COM,"Jun 5, 2020",8.66667,
Comoros,COM,"Jun 6, 2020",0,
Comoros,COM,"Jun 7, 2020",3,
Comoros,COM,"Jun 8, 2020",3,
Comoros,COM,"Jun 9, 2020",3,
Comoros,COM,"Jun 10, 2020",7,
Comoros,COM,"Jun 11, 2020",7,
Comoros,COM,"Jun 12, 2020",7,
Comoros,COM,"Jun 13, 2020",0,
Comoros,COM,"Jun 14, 2020",4.66667,
Comoros,COM,"Jun 15, 2020",4.66667,
Comoros,COM,"Jun 16, 2020",4.66667,
Comoros,COM,"Jun 17, 2020",7,
Comoros,COM,"Jun 18, 2020",7,
Comoros,COM,"Jun 19, 2020",11.33333,
Comoros,COM,"Jun 20, 2020",4.33333,
Comoros,COM,"Jun 21, 2020",16.66667,
Comoros,COM,"Jun 22, 2020",12.33333,
Comoros,COM,"Jun 23, 2020",12.33333,
Comoros,COM,"Jun 24, 2020",0,
Comoros,COM,"Jun 25, 2020",0,
Comoros,COM,"Jun 26, 2020",0,
Comoros,COM,"Jun 27, 2020",0,
Comoros,COM,"Jun 28, 2020",0,
Comoros,COM,"Jun 29, 2020",8.33333,
Comoros,COM,"Jun 30, 2020",8.33333,
Comoros,COM,"Jul 1, 2020",18.66667,
Comoros,COM,"Jul 2, 2020",10.33333,
Comoros,COM,"Jul 3, 2020",10.33333,
Comoros,COM,"Jul 4, 2020",2,
Comoros,COM,"Jul 5, 2020",2,
Comoros,COM,"Jul 6, 2020",2.66667,
Comoros,COM,"Jul 7, 2020",0.66667,
Congo,COG,"Mar 16, 2020",1,
Congo,COG,"Mar 17, 2020",0.5,
Congo,COG,"Mar 18, 2020",0.33333,
Congo,COG,"Mar 19, 2020",0.66667,
Congo,COG,"Mar 20, 2020",0.66667,
Congo,COG,"Mar 21, 2020",0.66667,
Congo,COG,"Mar 22, 2020",0.33333,
Congo,COG,"Mar 23, 2020",0.33333,
Congo,COG,"Mar 24, 2020",0.33333,
Congo,COG,"Mar 25, 2020",0,
Congo,COG,"Mar 26, 2020",0,
Congo,COG,"Mar 27, 2020",0,
Congo,COG,"Mar 28, 2020",0,
Congo,COG,"Mar 29, 2020",5,
Congo,COG,"Mar 30, 2020",5,
Congo,COG,"Mar 31, 2020",5,
Congo,COG,"Apr 1, 2020",1,
Congo,COG,"Apr 2, 2020",1,
Congo,COG,"Apr 3, 2020",7.33333,
Congo,COG,"Apr 4, 2020",6.33333,
Congo,COG,"Apr 5, 2020",7.66667,
Congo,COG,"Apr 6, 2020",1.33333,
Congo,COG,"Apr 7, 2020",1.33333,
Congo,COG,"Apr 8, 2020",0,
Congo,COG,"Apr 9, 2020",5,
Congo,COG,"Apr 10, 2020",5,
Congo,COG,"Apr 11, 2020",5,
Congo,COG,"Apr 12, 2020",0,
Congo,COG,"Apr 13, 2020",3.33333,
Congo,COG,"Apr 14, 2020",3.33333,
Congo,COG,"Apr 15, 2020",4.66667,
Congo,COG,"Apr 16, 2020",15.66667,
Congo,COG,"Apr 17, 2020",15.66667,
Congo,COG,"Apr 18, 2020",23,
Congo,COG,"Apr 19, 2020",8.66667,
Congo,COG,"Apr 20, 2020",14.33333,
Congo,COG,"Apr 21, 2020",5.66667,
Congo,COG,"Apr 22, 2020",7.33333,
Congo,COG,"Apr 23, 2020",8.66667,
Congo,COG,"Apr 24, 2020",8.66667,
Congo,COG,"Apr 25, 2020",11.66667,
Congo,COG,"Apr 26, 2020",4.66667,
Congo,COG,"Apr 27, 2020",4.66667,
Congo,COG,"Apr 28, 2020",2.33333,
Congo,COG,"Apr 29, 2020",2.33333,
Congo,COG,"Apr 30, 2020",6.66667,
Congo,COG,"May 1, 2020",4.33333,
Congo,COG,"May 2, 2020",7.33333,
Congo,COG,"May 3, 2020",3,
Congo,COG,"May 4, 2020",3,
Congo,COG,"May 5, 2020",2.33333,
Congo,COG,"May 6, 2020",2.33333,
Congo,COG,"May 7, 2020",11.66667,
Congo,COG,"May 8, 2020",12.66667,
Congo,COG,"May 9, 2020",17,
Congo,COG,"May 10, 2020",7.66667,
Congo,COG,"May 11, 2020",4.33333,
Congo,COG,"May 12, 2020",15.33333,
Congo,COG,"May 13, 2020",15.33333,
Congo,COG,"May 14, 2020",18,
Congo,COG,"May 15, 2020",19.33333,
Congo,COG,"May 16, 2020",19.33333,
Congo,COG,"May 17, 2020",23.66667,
Congo,COG,"May 18, 2020",7,
Congo,COG,"May 19, 2020",7,
Congo,COG,"May 20, 2020",2.66667,
Congo,COG,"May 21, 2020",2.66667,
Congo,COG,"May 22, 2020",19,
Congo,COG,"May 23, 2020",16.33333,
Congo,COG,"May 24, 2020",22.33333,
Congo,COG,"May 25, 2020",6,
Congo,COG,"May 26, 2020",20.66667,
Congo,COG,"May 27, 2020",27.33333,
Congo,COG,"May 28, 2020",28,
Congo,COG,"May 29, 2020",13.33333,
Congo,COG,"May 30, 2020",6,
Congo,COG,"May 31, 2020",5.33333,
Congo,COG,"Jun 1, 2020",13.33333,
Congo,COG,"Jun 2, 2020",8,
Congo,COG,"Jun 3, 2020",8,
Congo,COG,"Jun 4, 2020",2.33333,
Congo,COG,"Jun 5, 2020",8,
Congo,COG,"Jun 6, 2020",9.33333,
Congo,COG,"Jun 7, 2020",21.66667,
Congo,COG,"Jun 8, 2020",16,
Congo,COG,"Jun 9, 2020",14.66667,
Congo,COG,"Jun 10, 2020",15,
Congo,COG,"Jun 11, 2020",20.66667,
Congo,COG,"Jun 12, 2020",20.66667,
Congo,COG,"Jun 13, 2020",5.66667,
Congo,COG,"Jun 14, 2020",11.33333,
Congo,COG,"Jun 15, 2020",11.33333,
Congo,COG,"Jun 16, 2020",46,
Congo,COG,"Jun 17, 2020",34.66667,
Congo,COG,"Jun 18, 2020",34.66667,
Congo,COG,"Jun 19, 2020",0,
Congo,COG,"Jun 20, 2020",0,
Congo,COG,"Jun 21, 2020",43.33333,
Congo,COG,"Jun 22, 2020",43.33333,
Congo,COG,"Jun 23, 2020",68,
Congo,COG,"Jun 24, 2020",24.66667,
Congo,COG,"Jun 25, 2020",24.66667,
Congo,COG,"Jun 26, 2020",39,
Congo,COG,"Jun 27, 2020",39,
Congo,COG,"Jun 28, 2020",52.66667,
Congo,COG,"Jun 29, 2020",13.66667,
Congo,COG,"Jun 30, 2020",13.66667,
Congo,COG,"Jul 1, 2020",0,
Congo,COG,"Jul 2, 2020",45.66667,
Congo,COG,"Jul 3, 2020",45.66667,
Congo,COG,"Jul 4, 2020",104,
Congo,COG,"Jul 5, 2020",58.33333,
Congo,COG,"Jul 6, 2020",58.33333,
Congo,COG,"Jul 7, 2020",0,
Costa Rica,CRI,"Mar 7, 2020",1,
Costa Rica,CRI,"Mar 8, 2020",1,
Costa Rica,CRI,"Mar 9, 2020",2.5,
Costa Rica,CRI,"Mar 10, 2020",4,
Costa Rica,CRI,"Mar 11, 2020",4,
Costa Rica,CRI,"Mar 12, 2020",5.66667,
Costa Rica,CRI,"Mar 13, 2020",4.66667,
Costa Rica,CRI,"Mar 14, 2020",4.33333,
Costa Rica,CRI,"Mar 15, 2020",1.66667,
Costa Rica,CRI,"Mar 16, 2020",4,
Costa Rica,CRI,"Mar 17, 2020",5,
Costa Rica,CRI,"Mar 18, 2020",7.66667,
Costa Rica,CRI,"Mar 19, 2020",11.33333,
Costa Rica,CRI,"Mar 20, 2020",15.33333,
Costa Rica,CRI,"Mar 21, 2020",21,
Costa Rica,CRI,"Mar 22, 2020",16,
Costa Rica,CRI,"Mar 23, 2020",15.66667,
Costa Rica,CRI,"Mar 24, 2020",15,
Costa Rica,CRI,"Mar 25, 2020",20,
Costa Rica,CRI,"Mar 26, 2020",22.33333,
Costa Rica,CRI,"Mar 27, 2020",24.33333,
Costa Rica,CRI,"Mar 28, 2020",28.66667,
Costa Rica,CRI,"Mar 29, 2020",31.33333,
Costa Rica,CRI,"Mar 30, 2020",27.66667,
Costa Rica,CRI,"Mar 31, 2020",22.33333,
Costa Rica,CRI,"Apr 1, 2020",17.33333,
Costa Rica,CRI,"Apr 2, 2020",20.33333,
Costa Rica,CRI,"Apr 3, 2020",22,
Costa Rica,CRI,"Apr 4, 2020",23,
Costa Rica,CRI,"Apr 5, 2020",20,
Costa Rica,CRI,"Apr 6, 2020",19.33333,
Costa Rica,CRI,"Apr 7, 2020",17,
Costa Rica,CRI,"Apr 8, 2020",16,
Costa Rica,CRI,"Apr 9, 2020",16,
Costa Rica,CRI,"Apr 10, 2020",24,
Costa Rica,CRI,"Apr 11, 2020",25,
Costa Rica,CRI,"Apr 12, 2020",25,
Costa Rica,CRI,"Apr 13, 2020",18.66667,
Costa Rica,CRI,"Apr 14, 2020",18,
Costa Rica,CRI,"Apr 15, 2020",13.66667,
Costa Rica,CRI,"Apr 16, 2020",10.33333,
Costa Rica,CRI,"Apr 17, 2020",10,
Costa Rica,CRI,"Apr 18, 2020",10.33333,
Costa Rica,CRI,"Apr 19, 2020",9.66667,
Costa Rica,CRI,"Apr 20, 2020",6,
Costa Rica,CRI,"Apr 21, 2020",4.33333,
Costa Rica,CRI,"Apr 22, 2020",4.66667,
Costa Rica,CRI,"Apr 23, 2020",7,
Costa Rica,CRI,"Apr 24, 2020",8.33333,
Costa Rica,CRI,"Apr 25, 2020",6,
Costa Rica,CRI,"Apr 26, 2020",4,
Costa Rica,CRI,"Apr 27, 2020",2.66667,
Costa Rica,CRI,"Apr 28, 2020",3.33333,
Costa Rica,CRI,"Apr 29, 2020",4,
Costa Rica,CRI,"Apr 30, 2020",6,
Costa Rica,CRI,"May 1, 2020",7.33333,
Costa Rica,CRI,"May 2, 2020",6.66667,
Costa Rica,CRI,"May 3, 2020",6.66667,
Costa Rica,CRI,"May 4, 2020",6.66667,
Costa Rica,CRI,"May 5, 2020",5.66667,
Costa Rica,CRI,"May 6, 2020",7.33333,
Costa Rica,CRI,"May 7, 2020",7.33333,
Costa Rica,CRI,"May 8, 2020",7.66667,
Costa Rica,CRI,"May 9, 2020",6,
Costa Rica,CRI,"May 10, 2020",6.33333,
Costa Rica,CRI,"May 11, 2020",9,
Costa Rica,CRI,"May 12, 2020",9.33333,
Costa Rica,CRI,"May 13, 2020",8,
Costa Rica,CRI,"May 14, 2020",7.66667,
Costa Rica,CRI,"May 15, 2020",9.66667,
Costa Rica,CRI,"May 16, 2020",13,
Costa Rica,CRI,"May 17, 2020",12.66667,
Costa Rica,CRI,"May 18, 2020",11,
Costa Rica,CRI,"May 19, 2020",7.66667,
Costa Rica,CRI,"May 20, 2020",9.66667,
Costa Rica,CRI,"May 21, 2020",11.33333,
Costa Rica,CRI,"May 22, 2020",12.33333,
Costa Rica,CRI,"May 23, 2020",9.66667,
Costa Rica,CRI,"May 24, 2020",7,
Costa Rica,CRI,"May 25, 2020",9,
Costa Rica,CRI,"May 26, 2020",13.33333,
Costa Rica,CRI,"May 27, 2020",12.66667,
Costa Rica,CRI,"May 28, 2020",18,
Costa Rica,CRI,"May 29, 2020",16.33333,
Costa Rica,CRI,"May 30, 2020",22,
Costa Rica,CRI,"May 31, 2020",21,
Costa Rica,CRI,"Jun 1, 2020",18.66667,
Costa Rica,CRI,"Jun 2, 2020",20.66667,
Costa Rica,CRI,"Jun 3, 2020",19.33333,
Costa Rica,CRI,"Jun 4, 2020",33.66667,
Costa Rica,CRI,"Jun 5, 2020",36.66667,
Costa Rica,CRI,"Jun 6, 2020",41,
Costa Rica,CRI,"Jun 7, 2020",35.33333,
Costa Rica,CRI,"Jun 8, 2020",41.33333,
Costa Rica,CRI,"Jun 9, 2020",38,
Costa Rica,CRI,"Jun 10, 2020",37.33333,
Costa Rica,CRI,"Jun 11, 2020",47.66667,
Costa Rica,CRI,"Jun 12, 2020",65.33333,
Costa Rica,CRI,"Jun 13, 2020",79,
Costa Rica,CRI,"Jun 14, 2020",67,
Costa Rica,CRI,"Jun 15, 2020",59,
Costa Rica,CRI,"Jun 16, 2020",44,
Costa Rica,CRI,"Jun 17, 2020",35.66667,
Costa Rica,CRI,"Jun 18, 2020",52,
Costa Rica,CRI,"Jun 19, 2020",42.33333,
Costa Rica,CRI,"Jun 20, 2020",96.33333,
Costa Rica,CRI,"Jun 21, 2020",85.33333,
Costa Rica,CRI,"Jun 22, 2020",114,
Costa Rica,CRI,"Jun 23, 2020",73,
Costa Rica,CRI,"Jun 24, 2020",80.33333,
Costa Rica,CRI,"Jun 25, 2020",100.66667,
Costa Rica,CRI,"Jun 26, 2020",135.66667,
Costa Rica,CRI,"Jun 27, 2020",156,
Costa Rica,CRI,"Jun 28, 2020",154.66667,
Costa Rica,CRI,"Jun 29, 2020",148.66667,
Costa Rica,CRI,"Jun 30, 2020",144.33333,
Costa Rica,CRI,"Jul 1, 2020",160,
Costa Rica,CRI,"Jul 2, 2020",207.66667,
Costa Rica,CRI,"Jul 3, 2020",251.33333,
Costa Rica,CRI,"Jul 4, 2020",284,
Costa Rica,CRI,"Jul 5, 2020",289.33333,
Costa Rica,CRI,"Jul 6, 2020",324.33333,
Costa Rica,CRI,"Jul 7, 2020",310,
Cote d'Ivoire,CIV,"Mar 12, 2020",1,
Cote d'Ivoire,CIV,"Mar 13, 2020",1,
Cote d'Ivoire,CIV,"Mar 14, 2020",1,
Cote d'Ivoire,CIV,"Mar 15, 2020",3,
Cote d'Ivoire,CIV,"Mar 16, 2020",1.5,
Cote d'Ivoire,CIV,"Mar 17, 2020",1.33333,
Cote d'Ivoire,CIV,"Mar 18, 2020",0.33333,
Cote d'Ivoire,CIV,"Mar 19, 2020",0.66667,
Cote d'Ivoire,CIV,"Mar 20, 2020",1.33333,
Cote d'Ivoire,CIV,"Mar 21, 2020",3,
Cote d'Ivoire,CIV,"Mar 22, 2020",3.66667,
Cote d'Ivoire,CIV,"Mar 23, 2020",5.33333,
Cote d'Ivoire,CIV,"Mar 24, 2020",3.66667,
Cote d'Ivoire,CIV,"Mar 25, 2020",18.66667,
Cote d'Ivoire,CIV,"Mar 26, 2020",18.33333,
Cote d'Ivoire,CIV,"Mar 27, 2020",23.66667,
Cote d'Ivoire,CIV,"Mar 28, 2020",9.33333,
Cote d'Ivoire,CIV,"Mar 29, 2020",20,
Cote d'Ivoire,CIV,"Mar 30, 2020",23,
Cote d'Ivoire,CIV,"Mar 31, 2020",22.33333,
Cote d'Ivoire,CIV,"Apr 1, 2020",9.33333,
Cote d'Ivoire,CIV,"Apr 2, 2020",8.33333,
Cote d'Ivoire,CIV,"Apr 3, 2020",8.66667,
Cote d'Ivoire,CIV,"Apr 4, 2020",16.66667,
Cote d'Ivoire,CIV,"Apr 5, 2020",18.33333,
Cote d'Ivoire,CIV,"Apr 6, 2020",22.33333,
Cote d'Ivoire,CIV,"Apr 7, 2020",35,
Cote d'Ivoire,CIV,"Apr 8, 2020",34.66667,
Cote d'Ivoire,CIV,"Apr 9, 2020",41,
Cote d'Ivoire,CIV,"Apr 10, 2020",40.33333,
Cote d'Ivoire,CIV,"Apr 11, 2020",43.66667,
Cote d'Ivoire,CIV,"Apr 12, 2020",49.66667,
Cote d'Ivoire,CIV,"Apr 13, 2020",43.33333,
Cote d'Ivoire,CIV,"Apr 14, 2020",48.66667,
Cote d'Ivoire,CIV,"Apr 15, 2020",31,
Cote d'Ivoire,CIV,"Apr 16, 2020",26.66667,
Cote d'Ivoire,CIV,"Apr 17, 2020",20.66667,
Cote d'Ivoire,CIV,"Apr 18, 2020",38.66667,
Cote d'Ivoire,CIV,"Apr 19, 2020",49,
Cote d'Ivoire,CIV,"Apr 20, 2020",53,
Cote d'Ivoire,CIV,"Apr 21, 2020",45.66667,
Cote d'Ivoire,CIV,"Apr 22, 2020",38.33333,
Cote d'Ivoire,CIV,"Apr 23, 2020",35,
Cote d'Ivoire,CIV,"Apr 24, 2020",41.66667,
Cote d'Ivoire,CIV,"Apr 25, 2020",53.66667,
Cote d'Ivoire,CIV,"Apr 26, 2020",53,
Cote d'Ivoire,CIV,"Apr 27, 2020",48.66667,
Cote d'Ivoire,CIV,"Apr 28, 2020",29,
Cote d'Ivoire,CIV,"Apr 29, 2020",24,
Cote d'Ivoire,CIV,"Apr 30, 2020",29.33333,
Cote d'Ivoire,CIV,"May 1, 2020",37,
Cote d'Ivoire,CIV,"May 2, 2020",50,
Cote d'Ivoire,CIV,"May 3, 2020",41.33333,
Cote d'Ivoire,CIV,"May 4, 2020",41,
Cote d'Ivoire,CIV,"May 5, 2020",33,
Cote d'Ivoire,CIV,"May 6, 2020",34,
Cote d'Ivoire,CIV,"May 7, 2020",39.33333,
Cote d'Ivoire,CIV,"May 8, 2020",46.33333,
Cote d'Ivoire,CIV,"May 9, 2020",46,
Cote d'Ivoire,CIV,"May 10, 2020",50.33333,
Cote d'Ivoire,CIV,"May 11, 2020",43,
Cote d'Ivoire,CIV,"May 12, 2020",42.66667,
Cote d'Ivoire,CIV,"May 13, 2020",63.33333,
Cote d'Ivoire,CIV,"May 14, 2020",70.66667,
Cote d'Ivoire,CIV,"May 15, 2020",80.33333,
Cote d'Ivoire,CIV,"May 16, 2020",53.33333,
Cote d'Ivoire,CIV,"May 17, 2020",49.66667,
Cote d'Ivoire,CIV,"May 18, 2020",46,
Cote d'Ivoire,CIV,"May 19, 2020",34,
Cote d'Ivoire,CIV,"May 20, 2020",30.66667,
Cote d'Ivoire,CIV,"May 21, 2020",40.66667,
Cote d'Ivoire,CIV,"May 22, 2020",37.33333,
Cote d'Ivoire,CIV,"May 23, 2020",49.33333,
Cote d'Ivoire,CIV,"May 24, 2020",45,
Cote d'Ivoire,CIV,"May 25, 2020",48.33333,
Cote d'Ivoire,CIV,"May 26, 2020",40.66667,
Cote d'Ivoire,CIV,"May 27, 2020",37,
Cote d'Ivoire,CIV,"May 28, 2020",60,
Cote d'Ivoire,CIV,"May 29, 2020",72.66667,
Cote d'Ivoire,CIV,"May 30, 2020",91,
Cote d'Ivoire,CIV,"May 31, 2020",81,
Cote d'Ivoire,CIV,"Jun 1, 2020",64,
Cote d'Ivoire,CIV,"Jun 2, 2020",67,
Cote d'Ivoire,CIV,"Jun 3, 2020",75,
Cote d'Ivoire,CIV,"Jun 4, 2020",63.66667,
Cote d'Ivoire,CIV,"Jun 5, 2020",103.66667,
Cote d'Ivoire,CIV,"Jun 6, 2020",135.66667,
